source,source_id,raw_id,title,title_stem,author,license_raw,license_normalized,license_display,url,genre_tier1,genre_tier2,primary_pool,candidate_pools,auto_label_score,auto_label_confidence,auto_label_bucket,matched_keywords
freesound,12515,12515,granular ambience 7 stardust attack.wav,granular ambience 7 stardust attack,NoiseCollector,ccby,cc-by,CC-BY,https://freesound.org/people/NoiseCollector/sounds/12515/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise"", ""Freesound-CC-BY-Field Recording""]",7,0.7556,high,"{""Experimental/Noise"": [""granular"", ""noise""], ""Field Recording"": [""ambience""]}"
freesound,12517,12517,granular ambience 9 cyberthrash.wav,granular ambience 9 cyberthrash,NoiseCollector,ccby,cc-by,CC-BY,https://freesound.org/people/NoiseCollector/sounds/12517/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise"", ""Freesound-CC-BY-Field Recording""]",7,0.7556,high,"{""Experimental/Noise"": [""granular"", ""noise""], ""Field Recording"": [""ambience""]}"
freesound,12928,12928,synth loop.wav,synth loop,Tilde,cc0,cc0,CC0,https://freesound.org/people/Tilde/sounds/12928/,Electronic,Electronic,Freesound-CC0-Electronic,"[""Freesound-CC0-Electronic"", ""Freesound-CC0-Percussion/Drums""]",7,0.7556,high,"{""Electronic"": [""synth"", ""synth loop""], ""Percussion/Drums"": [""loop""]}"
freesound,13246,13246,hihat closed.aif,hihat closed,ianhall,ccby,cc-by,CC-BY,https://freesound.org/people/ianhall/sounds/13246/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,13247,13247,hihat open.aif,hihat open,ianhall,ccby,cc-by,CC-BY,https://freesound.org/people/ianhall/sounds/13247/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,13248,13248,hihat slushy.aif,hihat slushy,ianhall,ccby,cc-by,CC-BY,https://freesound.org/people/ianhall/sounds/13248/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,15412,15412,drone.aif,drone,tim.kahn,ccby,cc-by,CC-BY,https://freesound.org/people/tim.kahn/sounds/15412/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,15904,15904,ambient.wav,ambient,NoiseCollector,ccby,cc-by,CC-BY,https://freesound.org/people/NoiseCollector/sounds/15904/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone"", ""Freesound-CC-BY-Experimental/Noise""]",6,0.8488,high,"{""Ambient/Drone"": [""ambient""], ""Experimental/Noise"": [""noise""]}"
freesound,15957,15957,Drone Pad.wav,Drone Pad,Halph-Price,cc0,cc0,CC0,https://freesound.org/people/Halph-Price/sounds/15957/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,15958,15958,Drone Scream.wav,Drone Scream,Halph-Price,cc0,cc0,CC0,https://freesound.org/people/Halph-Price/sounds/15958/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,16125,16125,monaco street ambiance from third floor.aif,monaco street ambiance from third floor,emmanuel,ccby,cc-by,CC-BY,https://freesound.org/people/emmanuel/sounds/16125/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambiance"", ""street""]}"
freesound,16169,16169,techno_1.wav,techno_1,saternolia,sampling+,sampling+,CC-Sampling+,https://freesound.org/people/saternolia/sounds/16169/,Electronic,Electronic,Freesound-CC-Sampling+-Electronic,"[""Freesound-CC-Sampling+-Electronic""]",6,1.0000,high,"{""Electronic"": [""techno""]}"
freesound,16237,16237,monaco street ambiance from thirs floor2.aif,monaco street ambiance from thirs floor2,emmanuel,ccby,cc-by,CC-BY,https://freesound.org/people/emmanuel/sounds/16237/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambiance"", ""street""]}"
freesound,16371,16371,field-recording.wav,field-recording,NoiseCollector,ccby,cc-by,CC-BY,https://freesound.org/people/NoiseCollector/sounds/16371/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording"", ""Freesound-CC-BY-Experimental/Noise""]",7,0.8687,high,"{""Field Recording"": [""field"", ""field recording""], ""Experimental/Noise"": [""noise""]}"
freesound,16372,16372,field-recording2.wav,field-recording2,NoiseCollector,ccby,cc-by,CC-BY,https://freesound.org/people/NoiseCollector/sounds/16372/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording"", ""Freesound-CC-BY-Experimental/Noise""]",7,0.8687,high,"{""Field Recording"": [""field"", ""field recording""], ""Experimental/Noise"": [""noise""]}"
freesound,16491,16491,knife_drone_01.wav,knife_drone_01,denali,sampling+,sampling+,CC-Sampling+,https://freesound.org/people/denali/sounds/16491/,Ambient/Drone,Ambient/Drone,Freesound-CC-Sampling+-Ambient/Drone,"[""Freesound-CC-Sampling+-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,16492,16492,knife_drone_02.aif,knife_drone_02,denali,sampling+,sampling+,CC-Sampling+,https://freesound.org/people/denali/sounds/16492/,Ambient/Drone,Ambient/Drone,Freesound-CC-Sampling+-Ambient/Drone,"[""Freesound-CC-Sampling+-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,17113,17113,Interior sparse cafe with soda machines room tone.aif,Interior sparse cafe with soda machines room tone,dcaudio,ccby,cc-by,CC-BY,https://freesound.org/people/dcaudio/sounds/17113/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",8,1.0000,high,"{""Field Recording"": [""room tone""]}"
freesound,17114,17114,cafe room tone sparse voices and low music.aif,cafe room tone sparse voices and low music,dcaudio,ccby,cc-by,CC-BY,https://freesound.org/people/dcaudio/sounds/17114/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording"", ""Freesound-CC-BY-Voice/Vocal""]",8,0.8840,high,"{""Field Recording"": [""room tone""], ""Voice/Vocal"": [""voice""]}"
freesound,17727,17727,ELEMENTS_WIND_01_Outdoor-Windy-Ambience.wav,ELEMENTS_WIND_01_Outdoor-Windy-Ambience,suonho,ccby,cc-by,CC-BY,https://freesound.org/people/suonho/sounds/17727/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambience"", ""wind""]}"
freesound,18521,18521,weird_granular_noise.wav,weird_granular_noise,Magic Window,sampling+,sampling+,CC-Sampling+,https://freesound.org/people/Magic Window/sounds/18521/,Experimental/Noise,Experimental/Noise,Freesound-CC-Sampling+-Experimental/Noise,"[""Freesound-CC-Sampling+-Experimental/Noise"", ""Freesound-CC-Sampling+-Field Recording""]",8,0.8840,high,"{""Experimental/Noise"": [""granular"", ""noise""], ""Field Recording"": [""wind""]}"
freesound,18934,18934,RGs-breakcore-glitch-loop1.mp3,RGs-breakcore-glitch-loop1,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18934/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18935,18935,RGs-breakcore-glitch-loop10.mp3,RGs-breakcore-glitch-loop10,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18935/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18936,18936,RGs-breakcore-glitch-loop11.mp3,RGs-breakcore-glitch-loop11,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18936/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18937,18937,RGs-breakcore-glitch-loop12.mp3,RGs-breakcore-glitch-loop12,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18937/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18938,18938,RGs-breakcore-glitch-loop13.mp3,RGs-breakcore-glitch-loop13,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18938/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18939,18939,RGs-breakcore-glitch-loop14.mp3,RGs-breakcore-glitch-loop14,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18939/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18940,18940,RGs-breakcore-glitch-loop15.mp3,RGs-breakcore-glitch-loop15,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18940/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18941,18941,RGs-breakcore-glitch-loop16.mp3,RGs-breakcore-glitch-loop16,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18941/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18942,18942,RGs-breakcore-glitch-loop17.mp3,RGs-breakcore-glitch-loop17,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18942/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18943,18943,RGs-breakcore-glitch-loop18.mp3,RGs-breakcore-glitch-loop18,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18943/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18944,18944,RGs-breakcore-glitch-loop19.mp3,RGs-breakcore-glitch-loop19,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18944/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18945,18945,RGs-breakcore-glitch-loop2.mp3,RGs-breakcore-glitch-loop2,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18945/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18946,18946,RGs-breakcore-glitch-loop20.mp3,RGs-breakcore-glitch-loop20,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18946/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18947,18947,RGs-breakcore-glitch-loop3.mp3,RGs-breakcore-glitch-loop3,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18947/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18948,18948,RGs-breakcore-glitch-loop4.mp3,RGs-breakcore-glitch-loop4,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18948/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18949,18949,RGs-breakcore-glitch-loop5.mp3,RGs-breakcore-glitch-loop5,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18949/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18950,18950,RGs-breakcore-glitch-loop6.mp3,RGs-breakcore-glitch-loop6,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18950/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18951,18951,RGs-breakcore-glitch-loop7.mp3,RGs-breakcore-glitch-loop7,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18951/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18952,18952,RGs-breakcore-glitch-loop8.mp3,RGs-breakcore-glitch-loop8,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18952/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,18953,18953,RGs-breakcore-glitch-loop9.mp3,RGs-breakcore-glitch-loop9,Roil Noise,cc0,cc0,CC0,https://freesound.org/people/Roil Noise/sounds/18953/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Percussion/Drums""]",4,0.7825,high,"{""Experimental/Noise"": [""glitch"", ""noise""], ""Percussion/Drums"": [""loop""]}"
freesound,19257,19257,bird in rainforest.wav,bird in rainforest,reinsamba,ccby,cc-by,CC-BY,https://freesound.org/people/reinsamba/sounds/19257/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""bird"", ""forest"", ""rain""]}"
freesound,19439,19439,NvB FX 2_Jovica_Drone_40.wav,NvB FX 2_Jovica_Drone_40,van B,sampling+,sampling+,CC-Sampling+,https://freesound.org/people/van B/sounds/19439/,Ambient/Drone,Ambient/Drone,Freesound-CC-Sampling+-Ambient/Drone,"[""Freesound-CC-Sampling+-Ambient/Drone"", ""Freesound-CC-Sampling+-Sound Effects""]",6,0.7208,high,"{""Ambient/Drone"": [""drone""], ""Sound Effects"": [""fx""]}"
freesound,19479,19479,glitchy breakbeat - wake.mp3,glitchy breakbeat - wake,wakeproject,cc0,cc0,CC0,https://freesound.org/people/wakeproject/sounds/19479/,Percussion/Drums,Percussion/Drums,Freesound-CC0-Percussion/Drums,"[""Freesound-CC0-Percussion/Drums"", ""Freesound-CC0-Experimental/Noise""]",5,0.8217,high,"{""Percussion/Drums"": [""beat"", ""breakbeat""], ""Experimental/Noise"": [""glitch""]}"
freesound,19663,19663,20060607.forest.ambiance.flac,20060607.forest.ambiance,dobroide,ccby,cc-by,CC-BY,https://freesound.org/people/dobroide/sounds/19663/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambiance"", ""forest""]}"
freesound,19798,19798,Korg_drum_M_Kick 001.aif,Korg_drum_M_Kick 001,simon wye,ccby,cc-by,CC-BY,https://freesound.org/people/simon wye/sounds/19798/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""kick""]}"
freesound,19849,19849,ventilation_fan_drone.wav,ventilation_fan_drone,yawfle,cc0,cc0,CC0,https://freesound.org/people/yawfle/sounds/19849/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,20026,20026,20060620.ambiance.forest.summer01.flac,20060620.ambiance.forest.summer01,dobroide,ccby,cc-by,CC-BY,https://freesound.org/people/dobroide/sounds/20026/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambiance"", ""forest""]}"
freesound,20027,20027,20060620.ambiance.forest.summer02.flac,20060620.ambiance.forest.summer02,dobroide,ccby,cc-by,CC-BY,https://freesound.org/people/dobroide/sounds/20027/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambiance"", ""forest""]}"
freesound,20312,20312,hihat_1.aif,hihat_1,asdftekno,cc0,cc0,CC0,https://freesound.org/people/asdftekno/sounds/20312/,Percussion/Drums,Percussion/Drums,Freesound-CC0-Percussion/Drums,"[""Freesound-CC0-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,20313,20313,hihat_2.aif,hihat_2,asdftekno,cc0,cc0,CC0,https://freesound.org/people/asdftekno/sounds/20313/,Percussion/Drums,Percussion/Drums,Freesound-CC0-Percussion/Drums,"[""Freesound-CC0-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,20314,20314,hihat_3.aif,hihat_3,asdftekno,cc0,cc0,CC0,https://freesound.org/people/asdftekno/sounds/20314/,Percussion/Drums,Percussion/Drums,Freesound-CC0-Percussion/Drums,"[""Freesound-CC0-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,20759,20759,hihat and crying.wav,hihat and crying,radian,ccby,cc-by,CC-BY,https://freesound.org/people/radian/sounds/20759/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,20783,20783,Bird_rainforest01.wav,Bird_rainforest01,wanna73,ccby,cc-by,CC-BY,https://freesound.org/people/wanna73/sounds/20783/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""bird"", ""forest"", ""rain""]}"
freesound,21083,21083,breakbeat.wav,breakbeat,johnnypanic,ccby,cc-by,CC-BY,https://freesound.org/people/johnnypanic/sounds/21083/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",5,1.0000,high,"{""Percussion/Drums"": [""beat"", ""breakbeat""]}"
freesound,21922,21922,drone_key-d.WAV,drone_key-d,Anton,ccby,cc-by,CC-BY,https://freesound.org/people/Anton/sounds/21922/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,21931,21931,20060818.street.ambiance.flac,20060818.street.ambiance,dobroide,ccby,cc-by,CC-BY,https://freesound.org/people/dobroide/sounds/21931/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambiance"", ""street""]}"
freesound,22045,22045,Sound_bowl_drone.mp3,Sound_bowl_drone,reflecs,cc0,cc0,CC0,https://freesound.org/people/reflecs/sounds/22045/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
